gender,vitality,type,weight,jump_length
male,7,dog,3.9110115593227337,34.74944945930232
male,8,dog,3.7656247893272483,36.93016674428503
male,5,cat,2.4824419505689934,26.671485761519186
female,5,cat,1.9715704914346601,17.44302526962339
male,4,dog,3.1815796914272996,26.466070044182594
male,5,cat,2.5974423608306627,31.582568091694924
female,5,dog,3.509372590532292,27.012095319511133
male,7,cat,2.834933342127252,31.633041857030438
male,2,cat,2.51510335732174,22.605599593997084
male,4,cat,2.648466959272308,28.38745284137867
female,3,cat,2.1604984344768305,18.62016041947882
female,3,cat,2.309130783688935,21.376949606274668
female,4,cat,2.2801360710117606,18.83287816089052
female,2,cat,2.416204144796899,16.868726955745114
male,9,dog,4.08087354648583,33.97402277139988
female,2,dog,3.4548174086496926,17.72911250136836
female,5,cat,2.3284309815292725,21.435767629563458
male,4,dog,4.040626548077859,33.99982180537393
male,8,cat,2.2852393765781707,31.779331532771412
male,7,dog,3.977198874984841,33.0717181176994
male,2,dog,3.4472476541605475,28.811774572042196
male,4,cat,2.749368676414314,26.879436900161583
female,2,dog,3.357417050745047,17.9540329595858
male,8,dog,3.977035834309906,34.12739655278366
female,5,dog,3.500697472784973,17.75639258922554
male,6,dog,3.837099076842156,28.56461787425981
male,4,dog,4.107411091138855,33.557540807543795
female,5,cat,2.227528797207997,24.56640412155347
female,3,cat,1.9823514154166157,20.758018057699964
male,9,dog,4.05672068203417,36.68617942055294
female,3,cat,2.6856743231301023,23.419568800304862
male,4,cat,2.719923194934128,22.47620971003673
male,5,cat,3.057832873870879,26.251569591113956
female,5,cat,1.8648073448100708,20.59888089008772
female,9,cat,2.307867102463516,25.048067182709623
male,5,cat,2.660258111605262,21.17928585852955
female,4,dog,3.6026192740620955,17.749900028943085
female,3,dog,3.308277862630653,17.653520857618386
male,6,cat,2.7049143468438457,29.20101497185989
male,5,dog,3.9797953282718526,30.92183032461445
female,6,dog,3.4635904173907854,19.77885980452409
male,7,dog,3.94183508387524,30.913457076315787
male,4,cat,2.832965411599196,23.190011329460074
female,7,cat,2.5391368618601025,23.63182227846821
female,4,dog,3.3740445532578147,21.914355890732867
male,9,dog,4.162447999285939,37.1483281473941
female,5,dog,3.2608434450037005,24.615004951167336
male,5,cat,2.5738245557348978,28.181938235852666
female,10,cat,2.46983140545159,32.78874704065431
male,6,dog,4.120873041664518,28.14167183176633
female,3,dog,3.397599771113769,19.88433165125179
female,6,dog,3.413975402903258,23.82718061396243
male,2,cat,2.540521454491925,18.75021255158437
male,4,dog,3.5985811456934824,32.93238206590938
female,6,dog,3.4406172020728456,25.513749984971582
female,3,dog,3.530844171955067,20.181169673948116
female,5,cat,1.7188790269629068,15.205260929130311
male,2,dog,3.9601338162934185,24.11620352236327
male,3,cat,2.855558543144853,29.439049105932366
male,2,cat,3.2167260539603055,26.554226171369727
male,2,cat,2.6324979414347545,22.34412022775831
male,5,cat,2.507972604913478,23.3720327279957
female,0,dog,3.3196095127582383,14.869269435278149
male,1,dog,4.074390694326211,24.551576739747524
male,8,dog,4.027078175606331,38.16109479664086
female,9,cat,1.9124534276912428,23.50513576154834
female,6,dog,3.2179904544718236,26.2528806444388
male,7,cat,3.053529689966378,35.384349539036336
male,5,dog,3.7042195484774783,35.5833464403215
male,9,dog,3.8164683555900107,37.893805502009336
male,5,cat,2.6430689652698205,29.751465694483265
female,4,dog,3.9696274197280967,25.315896449121656
male,4,dog,4.16814292483892,30.857110259589625
male,11,dog,3.9298198170102925,41.23128113683673
male,6,cat,2.6347508962820534,29.870496533071545
male,5,cat,2.413305649424281,28.91196558820059
male,4,cat,2.4685221959461963,24.963715846982197
male,4,cat,2.342976668818069,23.167077079260547
male,5,cat,2.7580426793656807,31.259978152042738
male,6,dog,3.9883659525505237,31.926533193966694
male,5,cat,2.892183639883597,26.944591260623127
male,1,dog,3.819325051800681,29.06605330539749
female,4,dog,3.2989387455114563,25.37483714326688
female,3,dog,3.6507415434740857,19.380028352944475
female,4,dog,3.342904601081219,20.54453892810968
male,7,dog,4.177963781299751,31.749252750291767
female,6,dog,3.240854733310213,20.78031210423022
male,5,dog,3.6958539357128712,31.082997416489157
female,3,cat,2.46812582023467,12.56949957078512
male,6,cat,2.950700444741969,31.23069538514966
female,7,dog,3.703767190256081,24.541151256498182
male,1,dog,4.373018375855965,26.23834012532517
female,6,cat,2.2263137269132325,22.13418706654434
male,4,cat,2.503412618910144,29.14102649193792
male,3,cat,2.8372747454223295,26.69125534527791
male,3,dog,4.154203684456618,33.539491463455185
male,6,cat,2.64432297403612,25.91735259320515
male,5,cat,2.7679550971328952,27.095255165973246
male,2,cat,2.7362987464248505,26.459870511412127
male,5,dog,4.1324500281421885,34.500118769471015
male,6,dog,3.8524678271745927,35.406392816392724
female,0,dog,3.4529998688968364,19.850713610983803
male,6,cat,2.7906589131033486,31.70796972960037
male,3,cat,2.718895640192056,21.39815485827279
male,8,dog,3.9791756296640646,31.52012186297099
female,6,cat,2.3861146669981776,18.44649996168335
male,2,dog,3.9476557551011733,25.353681995292554
male,6,dog,3.8976201811187603,26.742883030758453
male,3,dog,3.52916098506398,30.009372071023208
male,5,cat,2.7168123614105517,33.951160003753046
female,5,dog,3.850154659107282,24.541122835344847
male,4,cat,2.695659843436033,31.81570620610713
male,5,dog,3.6992575381244586,26.38745039071465
male,8,cat,2.561161533804505,30.038864791055175
male,3,cat,2.4219315206005683,29.00614991918589
male,1,cat,2.8387415034334254,18.939468523619475
male,6,cat,2.1792452573223082,28.908627669239113
male,4,dog,3.6819813361212272,29.89486838820604
female,5,dog,3.4483141900539014,22.66575768460269
female,9,dog,3.1833201755049054,30.220369089634232
female,2,dog,3.5082091633729413,15.276680062761077
female,1,dog,3.296116735146924,14.454480016716222
female,3,cat,2.3740541112769806,21.9658855730762
female,4,dog,3.4346089901709154,18.41031470879391
male,5,cat,3.2241760905452868,34.27168153572447
female,5,dog,3.467412678641799,24.49233938117812
male,7,dog,3.896344917827892,30.265697768636574
male,7,dog,4.046575651475934,34.308392229821635
male,7,cat,2.5701231602259877,32.65448244305535
male,7,cat,2.4711845663710466,34.036045352236464
male,3,dog,3.7876521875911004,27.716632888816527
male,6,dog,4.138144246381073,33.4141285658756
male,5,cat,2.848858024370699,32.09430261492302
female,4,cat,1.726398517852167,20.140638940464715
female,6,cat,2.0349027041181844,17.07484375261909
male,3,cat,2.5297791633171736,26.465242910418358
male,3,cat,2.7696702855516016,23.623827386846415
male,3,cat,2.718626118601402,22.123004146903433
male,4,cat,2.647557884581344,24.876788245717446
male,3,cat,2.8771494685490113,25.491411231421928
female,3,dog,3.342680799506222,20.851664895468584
male,4,dog,3.896102555113489,29.98089535203409
male,6,cat,2.5430444100114333,30.184631874905172
female,6,dog,3.2115635542398375,29.134846134817835
male,3,cat,3.0651924333672977,22.852153079980734
male,5,dog,3.3856710731927535,35.76000061105958
female,5,cat,2.0506414867909335,16.62770870797287
male,2,dog,3.9091006691265178,27.71445424698101
male,3,cat,2.7016913435267216,27.651015960342576
female,4,dog,3.4301647154116264,23.094614971048024
male,8,cat,2.5566549776317906,35.73411061207369
female,8,dog,3.7925451718416516,33.203198491461556
male,7,dog,3.528191365136208,34.973999392970484
male,2,cat,2.4872586449746077,17.240433705561106
female,4,cat,2.2439762649676314,12.403904057438915
male,6,dog,3.7329735463908365,31.17920475469639
male,7,cat,2.527767427895124,33.50941779972341
female,1,cat,2.0599455111415277,12.852415425466472
female,4,dog,3.459223038212112,19.391534789618497
male,3,dog,3.3838881359540864,32.36259679463124
male,2,dog,3.7179536245923788,28.221709435289416
male,5,dog,3.8061788192351775,30.907886011836787
female,5,cat,2.4188207633755296,19.601308995309097
female,4,cat,2.265268387067324,18.11965893189026
female,3,cat,1.755355701906477,17.39419671584345
female,5,dog,3.395860619822661,30.272603215938247
female,4,dog,3.21069816679369,24.030257841452347
male,9,dog,4.117148955131074,39.330791714665786
male,6,cat,2.8969256381605533,32.18532163164715
male,5,cat,2.4391395073317614,32.88685942364557
male,9,dog,3.6801547982595997,37.929500520268846
female,5,cat,2.0024103710947023,18.714289769230966
female,5,dog,3.351570115649738,23.545321398848646
male,7,dog,4.127283213729783,30.799092800133266
female,8,cat,2.21218857478603,19.540094691257444
male,8,cat,3.043157686473398,29.431740886435463
male,2,dog,3.9465466986474285,25.62737931892118
female,2,dog,3.104662309473657,15.211379477885153
female,7,cat,2.1105226414397817,19.358796783630794
female,13,cat,2.4999080084949807,33.65506737938516
female,6,cat,2.240314853369082,19.05515494131291
female,6,dog,3.3740934626252836,25.918303895121138
male,5,cat,2.6249171218562806,35.78402169725949
male,2,dog,4.020698195821425,20.19858597252096
male,8,cat,2.6131273956685908,25.332439437722485
male,3,dog,3.9796040597976168,28.404140716835464
male,8,dog,3.3043006980714384,35.658097917319935
male,4,cat,2.6293903412212507,23.995189022268345
male,5,cat,2.6973157747631826,29.615679975448664
male,6,dog,4.202472365824112,37.09957801305892
male,5,dog,4.303795449776332,36.06749166854817
female,3,dog,3.9585444400448084,19.93560740418067
female,2,cat,2.5118542419897913,16.1058814764751
male,7,cat,2.849571982561395,30.871287684392122
female,5,cat,1.9275506710808896,24.361431481206473
male,8,cat,2.6809859598341963,34.248289845361434
female,6,dog,3.465901761370396,26.490056330468956
male,8,dog,3.9837090124263854,38.755143907979374
female,7,dog,3.409219910665405,25.728340035727058
male,5,dog,3.4468355668211537,34.190434028382356
female,3,cat,2.255359670061395,18.436729343814818
male,7,cat,2.1442595640346815,28.855601037463494
female,5,dog,3.454508241001029,23.349742784856296
male,3,cat,2.52759446695028,25.55363344228119
male,8,cat,2.795970019874297,32.42536658437608
female,8,cat,2.641197611571456,28.401952085793873
female,5,cat,2.337622676306467,19.176003048324617
male,5,dog,3.9676589732735272,28.81563642685321
male,5,cat,2.926738471710578,23.533802163105918
male,4,dog,3.7269174026605425,30.058960445778542
female,5,cat,2.2831358055309092,15.39589433841778
male,4,cat,3.11269657767706,30.207317123812214
female,7,cat,2.2829407172443936,19.390346630154678
female,3,dog,3.8501180126653676,19.541477914748455
female,5,dog,3.1801217875872525,23.64606446565464
male,7,dog,3.857161666749055,35.573986710411035
female,4,dog,3.538736467608268,22.218395888808537
female,3,cat,2.095248551611897,18.86671002314268
male,1,dog,3.9257792249731005,23.18363753260999
female,8,dog,3.165272097390543,24.599436578917988
male,4,cat,2.947637673969789,26.36294388991211
female,6,dog,3.402781523418018,25.172470233803836
male,6,dog,3.8663168352993464,33.65939587105482
male,2,cat,2.518569530102001,18.71546582045945
female,6,cat,2.6499608686335554,24.2334252459181
female,5,cat,2.4954025894766065,21.90581769952825
male,3,dog,3.744433306072776,20.36639574474613
female,3,cat,1.8405277810788596,17.423938889967445
male,7,dog,3.8100736443200054,36.86083514915914
male,6,cat,2.7523043651437176,29.815336549964062
male,8,cat,2.767881321498351,31.570998103760818
male,5,dog,3.826998882685403,31.87209354084836
female,8,dog,3.3690868413264186,20.000445440666407
female,3,cat,2.7198343690051034,20.058536860517496
female,6,cat,2.5262732350948824,21.928786846059882
male,3,dog,4.054890136432405,32.65429913398697
female,4,cat,2.426412451777054,17.740151847969873
male,5,cat,2.9591612006120678,28.395542774189007
male,7,dog,4.286612113674319,29.622771875464842
male,3,cat,2.387894037076638,28.34513830191027
female,11,dog,3.457976223320222,33.60401014905701
male,3,dog,3.727891407454976,30.601675878489548
male,3,dog,3.4835199291830223,24.420590874448557
male,9,cat,2.7868588276831447,37.36057810722639
male,2,dog,3.970014615028295,21.489764661451332
male,5,cat,2.7713374418541328,28.56549690446119
male,6,dog,3.9201139096330913,33.465620951857524
female,5,cat,2.115042165645621,18.602727562425724
male,8,cat,2.9452536198074726,34.62991454507294
male,7,dog,3.8454928832159787,34.92279758832165
female,9,dog,3.023146362174171,26.693177717780152
female,3,cat,1.9388732791078906,19.493742256396153
male,1,dog,4.34511693046761,26.055518863870375
female,6,cat,2.3025905703470997,24.964520852682348
male,5,cat,2.805207115736316,31.525359902092337
female,2,dog,3.3359622451396724,16.16851123470009
female,6,cat,2.372007327056253,20.35834663988875
female,4,dog,3.641563866973038,20.65227032342995
male,6,dog,4.05848839834356,29.600883427886973
female,8,cat,2.1644411172709663,20.025363366074085
male,5,cat,2.6374961890927313,32.58920266092634
male,9,cat,2.8501552925430906,38.53820262621917
male,6,cat,2.7937373001513333,27.591048516782415
male,4,dog,3.8028883627649246,30.198467856089646
female,1,cat,2.5864357341082815,16.7193772966437
female,7,cat,2.155143764762959,27.50195856780128
male,3,cat,2.385693919083741,20.443792064024777
female,7,dog,3.3330105732909807,24.942724643176614
male,5,cat,2.4997727497599924,24.246585094547967
male,7,cat,2.878506977174687,23.59589217989524
female,6,cat,1.9926300760074283,21.795574220079853
male,7,dog,3.74106341640091,32.76313492943133
male,6,dog,4.14294311700494,37.98813740189513
male,3,cat,2.6142536712938815,27.930103940054728
male,7,cat,2.659178010447829,28.752678191080612
female,5,cat,2.2115438926410063,15.910188380867591
male,2,dog,3.711362765896805,27.435094795932436
male,10,dog,3.60167052532922,39.24636780031894
female,3,dog,3.0001142108996426,16.603449337879535
male,7,dog,3.7869615782110233,34.94485106205777
male,5,cat,2.7454399957508526,28.25859241893929
male,3,cat,3.126336765521344,19.421896414934402
male,6,cat,2.481418691666319,30.200234621335014
female,8,dog,3.1304308097512785,31.350311300573075
female,5,cat,2.1867855986368667,20.987018874289586
male,4,dog,3.8971342430316898,30.393223909567656
male,2,cat,2.6797321223271537,22.21510869746865
female,8,dog,3.2543412513535768,26.05591983239328
male,1,dog,3.550943655873427,22.982033931065004
male,4,dog,4.05207687524841,25.217684653808405
male,3,cat,3.1490851683197985,23.708020329968534
female,5,dog,3.4755558189573867,20.33878774978562
female,1,cat,2.407942226373181,18.275234217345915
male,3,dog,4.037771344387101,26.998716296123202
male,5,dog,4.123759984572075,28.08237233916804
male,3,dog,3.860011647151816,28.65136355180176
female,2,cat,2.2068697532934594,21.32350753686246
female,7,cat,2.369955137576542,28.048809902118514
male,2,cat,2.8535389812277607,21.465910769549833
female,1,dog,3.2754588480463727,19.70454841078775
female,2,cat,1.8728075500891905,12.998508092276484
male,2,dog,3.83279628974967,28.09924529945736
female,6,dog,3.417923958099872,25.069261803628162
female,8,dog,3.705781987641747,30.81838963623624
female,7,cat,2.347566881729217,23.219873869279333
female,1,cat,2.2336573323700533,19.1649241789564
male,4,cat,2.9589455234932402,27.944046549566252
male,4,dog,3.9145499471288674,29.43380724200395
male,7,cat,2.5054143142940917,28.949276331904713
female,10,dog,3.3160943353188146,29.728911166605172
male,5,cat,2.8018318504087225,31.061102778428065
female,2,dog,3.4144249369809567,17.838700184679418
male,6,dog,3.8409111877899385,35.62695182275429
female,8,cat,2.2943567404565135,27.38670979690295
male,6,dog,4.357701403581059,29.251741280747567
male,7,cat,2.9396289142030376,31.52653867245749
male,5,dog,4.0301079125493935,28.554396563582046
female,4,dog,3.3346031835585044,17.574424163210523
male,8,dog,3.8928245431313897,40.08280198259615
male,3,cat,2.4291281878353694,26.69075561911877
male,4,dog,3.8676952950197108,31.772269965837356
male,5,dog,3.849086130100994,31.95624467838587
female,4,cat,1.813289050470424,20.568855266248313
female,6,dog,3.043120197412245,20.332289867868496
male,7,dog,3.9067149088070328,36.93553487184654
female,5,dog,3.7628605722750477,27.986666302850253
female,3,dog,3.238762351645909,15.391805062504908
male,4,dog,3.691589301450481,32.00536728183373
female,6,dog,3.2176416086030626,24.332668027250744
male,7,cat,2.582595102491318,32.992425164930395
female,4,dog,3.7275663052869366,22.500631311678397
female,4,dog,3.1934991459272726,19.892240670827196
female,6,cat,2.4828634643510226,21.01277770484117
male,7,dog,4.006007060723334,33.27915223002288
male,11,dog,3.7691397343409676,41.27752120943541
male,5,dog,3.9208129449434868,36.39991328189122
male,4,dog,4.021555777535052,33.067597583112494
female,3,cat,2.034856509734382,20.811889701229838
male,5,cat,2.6112892787359385,25.875081837496193
female,4,cat,2.289672973868103,21.421268305383194
male,4,dog,3.852026683699969,25.120292557565712
male,4,dog,3.7855064286413724,32.3255258733311
male,5,cat,2.5170137610645895,31.032193027037096
male,4,cat,2.9311715716928664,21.697897517260447
male,4,dog,3.991277230198834,26.770780681473525
male,3,cat,2.661241683062229,30.398407012800078
female,3,cat,2.813350537465907,13.8518747467627
female,3,dog,3.3491241197294106,14.285982528096795
male,3,cat,2.317822587274119,24.75592765408652
female,3,dog,3.5206581253343034,26.145264192754638
female,4,cat,2.424682430114765,12.844956406946242
male,3,cat,2.7049019205443483,25.556537652291905
female,3,cat,2.135492206594864,20.34976708394173
male,0,dog,4.096137623857653,26.78804926355616
female,5,dog,3.2720318404976916,22.065632562417665
male,7,cat,2.783396768735553,24.233220830269214
female,5,dog,3.1490278665412115,23.66221791958224
male,5,cat,2.666260564524941,23.74886440706516
female,2,cat,2.1931188541054114,15.161143353779206
female,2,dog,3.895764352757685,18.280377046409576
male,9,cat,2.5116894170739363,30.857140814859775
male,6,cat,2.892043983188115,29.947182178791643
male,3,cat,2.9497438945939805,28.94490412800375
female,3,cat,1.7380637271747403,12.471720665210196
female,9,dog,3.3403120817555587,27.355866692558372
male,7,cat,2.8054048021086126,31.593882470444004
female,6,dog,3.504453245986568,24.38513428395406
female,2,dog,3.409299468292887,14.689861680857227
female,10,dog,3.664479525173471,27.515262165108474
female,4,dog,3.5115978733099436,26.00274523469627
female,6,cat,2.2946830603382646,20.253111905756015
female,2,cat,2.3869367824654475,12.71918602595592
female,5,dog,3.172992555943532,20.774871096423155
male,4,cat,2.825093244767161,24.744691587625994
male,5,cat,2.8379678354530262,23.089365715404327
male,7,cat,2.8046326435228024,32.85456646424796
male,5,cat,2.9421126895341803,26.605351136657696
female,4,dog,3.705855132434022,20.89746055518503
female,4,cat,1.8522377784157484,16.055389529879886
male,4,cat,2.7022267728621796,21.421053506269192
male,6,cat,2.782698757297358,29.040981182685616
male,6,dog,3.4986229618870635,28.984814510588564
female,4,cat,2.5016426350739205,11.693588664143299
male,5,dog,4.145956875799151,30.703388620367697
male,5,cat,2.9217420982495454,25.872839534463715
male,3,dog,3.7194161913970234,30.872777298352492
female,5,dog,3.2227777618721154,24.93757026487084
male,2,cat,2.5302168292635945,26.473065209820223
male,1,cat,2.5003895781555547,23.068338144660544
male,8,dog,3.945024532846115,33.66760926428271
male,3,cat,2.24876605979176,20.742196761173943
male,6,dog,3.9722971820813835,27.843242461760088
male,7,dog,4.1933948971858674,33.45718991459089
male,6,dog,3.7532792797950667,36.451555291836634
female,2,dog,3.1528717293034068,17.98234960843133
male,3,cat,3.1115850628109873,29.270613660056192
male,4,dog,4.226435860724688,32.26818602640606
male,2,cat,2.247213695783198,26.12375880960684
male,2,cat,2.567000499820278,22.832646229330056
male,7,dog,3.9970089367095585,28.30120021281386
female,5,dog,3.341479992467283,26.455881655628374
female,3,cat,2.3865680435635848,20.66374477215562
male,6,cat,2.6538172194640297,26.543603536730874
female,5,cat,2.1359401356997005,23.05449960163805
male,3,cat,2.653008962322231,25.779119047751912
male,5,cat,2.6059224139575163,27.415928962513092
female,7,dog,3.652001958204577,29.880668614596715
male,10,cat,2.4805247444113876,35.49108681051115
male,4,dog,4.108257731671617,28.52482050643881
male,1,cat,2.943237876691711,17.540546094675342
female,2,dog,3.5865888658387983,21.2130781002992
female,5,dog,3.7278278054522462,25.076399898442716
male,5,cat,2.4398842271169743,26.943769631922343
female,4,cat,1.8749714827316248,16.22107412964241
female,3,dog,3.3826622963976734,22.689773268301305
male,2,dog,3.542877392605349,26.74692981335279
male,3,cat,2.5646877553868275,24.597432870598773
female,5,cat,2.4523243224962847,16.050427425340708
male,3,cat,2.7280085142858415,22.401551906719195
female,7,dog,3.3051714724927215,29.331340846941913
male,6,cat,2.858393471011841,30.83541982928071
female,5,cat,2.4252177297320983,18.626494508277933
male,4,dog,3.8744674493211857,28.523686616618317
female,6,cat,2.034572260569018,25.14193933034006
male,4,cat,2.403123691122606,22.75018825965423
male,4,cat,2.832240988366973,27.742547499342393
male,2,dog,4.026793950389891,30.270412340333586
male,4,dog,3.8845644019371086,36.05906825330272
female,7,dog,3.266174668208568,31.988877783562856
female,1,dog,3.013647417275859,18.14327346383182
female,3,dog,3.628275471168346,20.22075440498177
female,5,dog,3.390305989372059,25.126186646774062
female,4,cat,2.225021565373972,20.858855966964004
female,2,cat,1.7381828507409396,19.21263270231843
male,4,cat,2.716825912820966,26.81419807076846
female,5,cat,1.908720987950463,21.350479796761448
male,6,dog,3.741557591930512,31.939610676145854
female,3,dog,3.4221858990058744,21.314986684239884
male,3,cat,2.3793851499512235,27.248196791359234
male,4,dog,3.6000022396957925,27.31798137654585
male,4,cat,2.729860268639237,26.6470804542146
female,4,cat,2.440000772332185,21.76343269859474
male,3,dog,3.7937497068261568,22.57136021292698
male,3,cat,2.675189865745527,32.50696402450521
male,0,cat,2.5450606348568465,14.312694693064731
female,3,cat,1.9850373600967728,17.942387406218003
male,2,cat,2.704598650331047,22.27286874620812
male,6,cat,2.845573258538491,27.493230606529153
male,3,dog,4.283884795763884,22.446832679529876
male,3,cat,2.8438892479208655,22.142721839692392
male,9,cat,3.0411667997371388,35.56023373997398
male,5,dog,4.057562670418249,34.14801149920794
male,5,cat,2.505366346817133,24.980088234560064
male,8,dog,3.6424772114900605,34.17040449896857
male,7,dog,3.9164101495724988,32.480572530865864
male,5,dog,3.530575990179962,28.10845951467687
male,4,cat,2.5610572709408985,24.332148559199133
female,4,dog,3.5224392536306097,17.69278215097711
male,7,dog,3.9776383419527637,31.61499826034889
male,5,cat,2.7601769937210534,27.387145270703442
female,7,cat,2.5991033548170455,23.33245829847055
male,3,dog,4.253731707216902,27.858998297339685
male,5,cat,2.818681214213591,23.913239524435546
male,1,dog,3.65813390542372,28.228963445468782
male,10,cat,2.734801007305372,38.64649641539803
female,3,dog,3.5031354872065563,24.507912569015115
male,2,dog,3.993426296677269,21.25162057080928
male,8,cat,2.7459605964579037,36.13938590812407
male,5,dog,3.968223199996168,30.08239077532575
female,2,dog,3.2811959308740155,22.09689970729837
male,6,dog,4.232918239786906,36.56392954651177
female,4,dog,3.398565566381063,23.190371868338215
male,11,cat,3.05308327102607,43.163695657957476
female,3,cat,1.8846440646602083,16.141183484514052
female,6,cat,1.9597715782709988,22.57995232580197
male,4,cat,2.9747613944802556,27.50122766512447
male,4,dog,3.526687297545379,29.263307647575054
male,5,dog,4.051091328372449,31.563208888206045
male,11,cat,2.5497897364096525,40.48354704111513
male,3,cat,2.6665539955191084,22.521244211347067
male,6,cat,2.743333728000736,32.42254228540935
male,9,cat,2.775765882292008,37.25990081700178
male,3,cat,2.3884623616916203,22.53599678204951
male,7,dog,3.963972003520459,33.446073028984436
male,2,dog,4.184861756566306,27.08421127770143
male,6,dog,4.127251032385269,28.927231694594028
female,6,dog,3.1997675222157413,30.019233906872635
female,7,cat,2.080969711159135,23.229439211109728
male,4,dog,3.6228432173023664,36.2565076018531
male,5,dog,3.6862195529824913,27.819777053135105
male,4,dog,3.8943760978241753,26.88558163123391
female,1,cat,2.4303023667739008,12.551664587217754
female,8,cat,1.706976650845313,25.85007521246691
male,5,dog,3.6341692315566734,33.245691676879645
male,2,cat,2.8052306318676723,20.659089109314497
male,4,dog,3.764446090098394,32.04701825821151
male,4,cat,2.6603446768540975,24.5029332997046
female,7,dog,3.1075301018050365,29.702659894190255
male,3,cat,2.8766844371626203,26.180947698645554
female,4,dog,3.168246105102432,23.964604592285752
female,9,cat,2.217732982790576,24.904120301390233
male,9,dog,3.922348500868826,37.640144764549945
male,9,dog,4.266195714935426,34.86463213161143
male,5,dog,3.8592553316991336,38.352706477813335
male,3,cat,2.499717147769351,25.399014828800517
male,4,cat,2.941030061779916,34.685497038039685
female,6,dog,3.125117976644739,26.39571823749179
female,6,dog,2.987277322380464,25.739589077492678
male,4,cat,3.1010667295006757,23.79836095981016
male,4,cat,2.9477601390910833,21.523162701513918
male,6,cat,2.6274875501911414,24.352355278479028
female,2,dog,3.503250273901127,14.94170784160633
male,6,dog,3.730260418761686,35.50840768031667
male,7,cat,2.7778945079974635,28.113396361936285
female,2,dog,3.5520220249631986,20.686671529902092
female,3,dog,3.2779491060148462,19.125086340340697
female,6,cat,2.4709834205643233,22.440027326273366
male,6,dog,3.9718433884779856,34.10087632726235
female,6,dog,3.559295096932568,20.920869151417435
male,4,cat,2.635349090441831,23.295697169535032
male,6,cat,2.824699848243177,28.70091615362176
male,6,dog,3.9867803382045137,34.59307595124269
female,5,dog,3.326094019933236,20.919024531608787
male,11,dog,4.397586050941193,42.462053996124936
male,10,cat,2.7152006999242886,37.18714628315789
female,5,cat,2.6826967254064122,24.302235079792762
male,8,dog,4.109428619594937,35.23582114670137
female,3,cat,2.332813988411522,13.770724434524265
male,2,dog,3.4378367643055228,25.74477108156589
female,5,cat,1.8855037076275716,22.39283265163393
male,7,cat,2.6014862636163203,31.297559235666494
male,2,dog,3.578421005022568,24.717608706738126
male,3,dog,4.107370345617926,31.757260645160084
female,4,dog,3.4787566631733764,20.022811927230936
male,6,cat,2.6424455196598937,30.201256276785603
male,3,cat,2.9386105316190734,24.841828166989213
female,4,cat,2.1854059483811135,15.978229261518663
male,4,cat,2.214332981217526,31.81597964352794
female,4,dog,3.4081301529194,21.017553226667722
male,5,dog,3.8144521752911897,29.43105213611496
female,8,cat,2.5262576312043667,20.445564894094957
male,2,cat,2.693093591642859,25.023873980584508
male,4,dog,3.841749697449424,28.68910418877284
female,7,dog,3.291128418339955,21.832673999646637
female,7,dog,3.0772657711254414,25.55687797436045
male,2,cat,2.892769818503678,19.216677738079174
male,6,cat,2.6350016084911863,32.300638157371424
male,5,cat,3.016819550442042,30.230540980173398
female,11,dog,3.839179574117485,37.72757031526635
female,3,dog,3.550346361063087,22.456336593060325
female,2,cat,1.9549228865561619,13.183351566797288
male,5,cat,2.6773732259675973,27.65241813014407
male,7,dog,4.057918066393534,40.147046100667644
male,6,dog,3.661001451744147,34.026025589665856
male,2,dog,4.236708264558007,27.755866085131
female,4,dog,3.1479427253919354,20.59381807141161
male,2,cat,3.119022192734741,28.91768165509884
male,0,cat,2.601359558471413,17.19631793043658
male,4,dog,4.011503997849353,27.558310848426064
female,3,dog,3.0506378225105903,16.794619368822165
male,8,dog,3.6481975059627656,38.25376508445475
male,7,dog,4.062221868263986,39.495656979602536
male,3,cat,2.4689573787850065,15.179575936735697
female,4,dog,3.3375824845873083,18.695717768716847
female,4,dog,3.648070454613923,24.47845394328803
female,3,cat,2.094633597827677,19.601439871503718
female,3,dog,3.4333006661682743,21.099193187145037
male,3,cat,2.590288849545281,27.86574108148017
male,6,dog,3.8179137535886136,32.47741867540912
female,7,dog,3.694640715725025,26.34779194142578
female,7,cat,2.3000533214602052,21.356796974486375
female,7,dog,3.239496173384826,26.05002152968153
male,4,cat,2.8848582301432564,25.46336849440289
female,3,cat,2.0254622142779386,20.055948792252558
female,5,dog,3.2907319649463465,25.236637215899027
female,7,cat,2.156187214775976,20.32459190128838
female,6,cat,2.629847271168946,21.33412379269636
female,5,cat,2.5323778796380627,25.6784045008567
male,3,cat,2.645302679149804,28.109807702800875
female,4,dog,3.2946707915778823,23.600662340081378
female,3,cat,2.5467468690697603,25.603849741955994
female,2,cat,1.9752314274944631,17.381429354887963
male,5,cat,2.959888605316758,29.161945081448422
male,5,dog,4.05050420166792,33.16093682273531
male,8,dog,4.153901960601727,32.168582961247594
female,5,dog,3.497825255620212,21.553186594196124
female,7,dog,3.52079433820343,20.70796758809778
male,4,dog,3.8168033342710816,32.81524313500807
female,4,dog,3.572088612799763,19.61106898808531
female,3,cat,2.0423199217631844,15.963711065527423
male,6,dog,4.046781091889755,34.44321858694666
female,3,cat,2.328104094464792,13.73351973991456
female,6,cat,2.4570231795846977,25.45164256244749
female,1,cat,2.58450379525363,12.688079837662933
